date,PE_ratio,index_name,index_type
2010-04-01,10.7974,MSCI Brazil Index,country
2010-05-01,9.8466,MSCI Brazil Index,country
2010-06-01,9.1317,MSCI Brazil Index,country
2010-07-01,9.2464,MSCI Brazil Index,country
2010-08-01,9.8664,MSCI Brazil Index,country
2010-09-01,10.1486,MSCI Brazil Index,country
2010-10-01,10.5338,MSCI Brazil Index,country
2010-11-01,10.7335,MSCI Brazil Index,country
2010-12-01,10.2713,MSCI Brazil Index,country
2011-01-01,10.5156,MSCI Brazil Index,country
2011-02-01,10.6642,MSCI Brazil Index,country
2011-03-01,10.0714,MSCI Brazil Index,country
2011-04-01,9.9727,MSCI Brazil Index,country
2011-05-01,9.5507,MSCI Brazil Index,country
2011-06-01,9.1888,MSCI Brazil Index,country
2011-07-01,8.7405,MSCI Brazil Index,country
2011-08-01,7.6928,MSCI Brazil Index,country
2011-09-01,7.702,MSCI Brazil Index,country
2011-10-01,7.8121,MSCI Brazil Index,country
2011-11-01,8.4696,MSCI Brazil Index,country
2011-12-01,8.1531,MSCI Brazil Index,country
2012-01-01,9.5828,MSCI Brazil Index,country
2012-02-01,9.731,MSCI Brazil Index,country
2012-03-01,10.0193,MSCI Brazil Index,country
2012-04-01,9.4594,MSCI Brazil Index,country
2012-05-01,8.8287,MSCI Brazil Index,country
2012-06-01,8.6696,MSCI Brazil Index,country
2012-07-01,8.9695,MSCI Brazil Index,country
2012-08-01,9.5729,MSCI Brazil Index,country
2012-09-01,10.3046,MSCI Brazil Index,country
2012-10-01,9.8897,MSCI Brazil Index,country
2012-11-01,9.929,MSCI Brazil Index,country
2012-12-01,9.7663,MSCI Brazil Index,country
2013-01-01,11.0416,MSCI Brazil Index,country
2013-02-01,10.8244,MSCI Brazil Index,country
2013-03-01,10.3676,MSCI Brazil Index,country
2013-04-01,10.2487,MSCI Brazil Index,country
2013-05-01,10.5232,MSCI Brazil Index,country
2013-06-01,9.8932,MSCI Brazil Index,country
2013-07-01,8.9304,MSCI Brazil Index,country
2013-08-01,10.1639,MSCI Brazil Index,country
2013-09-01,10.225,MSCI Brazil Index,country
2013-10-01,10.225,MSCI Brazil Index,country
2013-11-01,10.1951,MSCI Brazil Index,country
2013-12-01,10.6685,MSCI Brazil Index,country
2014-01-01,9.3076,MSCI Brazil Index,country
2014-02-01,8.932,MSCI Brazil Index,country
2014-03-01,9.1164,MSCI Brazil Index,country
2014-04-01,9.7943,MSCI Brazil Index,country
2014-05-01,10.3467,MSCI Brazil Index,country
2014-06-01,10.3467,MSCI Brazil Index,country
2014-07-01,10.7411,MSCI Brazil Index,country
2014-08-01,11.2105,MSCI Brazil Index,country
2014-09-01,11.0148,MSCI Brazil Index,country
2014-10-01,10.3429,MSCI Brazil Index,country
2014-11-01,10.4636,MSCI Brazil Index,country
2014-12-01,9.4681,MSCI Brazil Index,country
2015-01-01,10.3057,MSCI Brazil Index,country
2015-02-01,10.2938,MSCI Brazil Index,country
2015-03-01,11.3872,MSCI Brazil Index,country
2015-04-01,12.0141,MSCI Brazil Index,country
2015-05-01,12.9965,MSCI Brazil Index,country
2015-06-01,12.5296,MSCI Brazil Index,country
2015-07-01,11.5146,MSCI Brazil Index,country
2015-08-01,10.758,MSCI Brazil Index,country
2015-09-01,9.8871,MSCI Brazil Index,country
2015-10-01,9.8871,MSCI Brazil Index,country
2015-11-01,10.956,MSCI Brazil Index,country
2015-12-01,9.6885,MSCI Brazil Index,country
2016-01-01,8.6501,MSCI Brazil Index,country
2016-02-01,11.1425,MSCI Brazil Index,country
2016-03-01,11.2817,MSCI Brazil Index,country
2016-04-01,12.2231,MSCI Brazil Index,country
2016-05-01,10.6392,MSCI Brazil Index,country
2016-06-01,10.8353,MSCI Brazil Index,country
2016-07-01,11.6012,MSCI Brazil Index,country
2016-08-01,12.3865,MSCI Brazil Index,country
2016-09-01,12.3454,MSCI Brazil Index,country
2016-10-01,13.4163,MSCI Brazil Index,country
2016-11-01,12.8998,MSCI Brazil Index,country
2016-12-01,11.0909,MSCI Brazil Index,country
2017-01-01,11.6797,MSCI Brazil Index,country
2017-02-01,11.814,MSCI Brazil Index,country
2017-03-01,11.1671,MSCI Brazil Index,country
2017-04-01,11.3586,MSCI Brazil Index,country
2017-05-01,11.3489,MSCI Brazil Index,country
2017-06-01,10.2548,MSCI Brazil Index,country
2017-07-01,10.917,MSCI Brazil Index,country
2017-08-01,11.9319,MSCI Brazil Index,country
2017-09-01,12.4994,MSCI Brazil Index,country
2017-10-01,12.7342,MSCI Brazil Index,country
2017-11-01,11.7939,MSCI Brazil Index,country
2017-12-01,12.3887,MSCI Brazil Index,country
2018-01-01,12.5493,MSCI Brazil Index,country
2018-02-01,13.7845,MSCI Brazil Index,country
2018-03-01,13.4973,MSCI Brazil Index,country
2018-04-01,12.1192,MSCI Brazil Index,country
2018-05-01,10.8703,MSCI Brazil Index,country
2018-06-01,9.8415,MSCI Brazil Index,country
2018-07-01,9.8415,MSCI Brazil Index,country
2018-08-01,10.5774,MSCI Brazil Index,country
2018-09-01,9.7158,MSCI Brazil Index,country
2018-10-01,10.3474,MSCI Brazil Index,country
2018-11-01,11.1899,MSCI Brazil Index,country
2018-12-01,10.6379,MSCI Brazil Index,country
2019-01-01,12.3614,MSCI Brazil Index,country
2019-02-01,12.3614,MSCI Brazil Index,country
2019-03-01,11.2618,MSCI Brazil Index,country
2019-04-01,11.2618,MSCI Brazil Index,country
2019-05-01,11.5737,MSCI Brazil Index,country
2019-06-01,12.1109,MSCI Brazil Index,country
2019-07-01,12.5353,MSCI Brazil Index,country
2019-08-01,11.4702,MSCI Brazil Index,country
2019-09-01,12.1632,MSCI Brazil Index,country
2019-10-01,11.8367,MSCI Brazil Index,country
2019-11-01,12.188,MSCI Brazil Index,country
2019-12-01,12.6028,MSCI Brazil Index,country
2020-01-01,13.215,MSCI Brazil Index,country
2020-02-01,12.9379,MSCI Brazil Index,country
2020-03-01,8.9115,MSCI Brazil Index,country
2020-04-01,11.2113,MSCI Brazil Index,country
2020-05-01,15.4699,MSCI Brazil Index,country
2020-06-01,15.5973,MSCI Brazil Index,country
2020-07-01,17.4271,MSCI Brazil Index,country
2020-08-01,15.4431,MSCI Brazil Index,country
2020-09-01,13.1181,MSCI Brazil Index,country
2020-10-01,12.0711,MSCI Brazil Index,country
2020-11-01,11.0711,MSCI Brazil Index,country
2020-12-01,12.6196,MSCI Brazil Index,country
2021-01-01,11.9682,MSCI Brazil Index,country
2021-02-01,10.2676,MSCI Brazil Index,country
2021-03-01,9.4758,MSCI Brazil Index,country
2021-04-01,9.8835,MSCI Brazil Index,country
2021-05-01,9.1776,MSCI Brazil Index,country
2021-06-01,8.7633,MSCI Brazil Index,country
2021-07-01,8.6744,MSCI Brazil Index,country
2021-08-01,8.0843,MSCI Brazil Index,country
2021-09-01,7.5103,MSCI Brazil Index,country
2021-10-01,7.5103,MSCI Brazil Index,country
2021-11-01,7.1315,MSCI Brazil Index,country
2021-12-01,7.5669,MSCI Brazil Index,country
2022-01-01,7.3765,MSCI Brazil Index,country
2022-02-01,8.0782,MSCI Brazil Index,country
2022-03-01,7.5584,MSCI Brazil Index,country
2022-04-01,7.4115,MSCI Brazil Index,country
2022-05-01,6.4016,MSCI Brazil Index,country
2022-06-01,6.0162,MSCI Brazil Index,country
2022-07-01,5.6509,MSCI Brazil Index,country
2022-08-01,6.0149,MSCI Brazil Index,country
2022-09-01,6.4185,MSCI Brazil Index,country
2022-10-01,6.5552,MSCI Brazil Index,country
2022-11-01,6.9018,MSCI Brazil Index,country
2022-12-01,6.5801,MSCI Brazil Index,country
2023-01-01,7.2175,MSCI Brazil Index,country
2023-02-01,5.1993,MSCI Brazil Index,country
2023-03-01,5.2951,MSCI Brazil Index,country
2023-04-01,5.1969,MSCI Brazil Index,country
2023-05-01,5.2495,MSCI Brazil Index,country
2023-06-01,5.7366,MSCI Brazil Index,country
2023-07-01,6.3361,MSCI Brazil Index,country
2023-08-01,6.3588,MSCI Brazil Index,country
2023-09-01,6.8133,MSCI Brazil Index,country
2023-10-01,6.6032,MSCI Brazil Index,country
2023-11-01,9.8085,MSCI Brazil Index,country
2023-12-01,8.1074,MSCI Brazil Index,country
2024-01-01,7.5126,MSCI Brazil Index,country
2024-02-01,7.9018,MSCI Brazil Index,country
2024-03-01,8.0122,MSCI Brazil Index,country
2024-04-01,7.8131,MSCI Brazil Index,country
2024-05-01,7.1549,MSCI Brazil Index,country
2024-06-01,7.3361,MSCI Brazil Index,country
2024-07-01,7.514,MSCI Brazil Index,country
2024-08-01,7.8749,MSCI Brazil Index,country
2024-09-01,8.5175,MSCI Brazil Index,country
2024-10-01,8.8412,MSCI Brazil Index,country
2024-11-01,8.4176,MSCI Brazil Index,country
2024-12-01,7.2777,MSCI Brazil Index,country
2025-01-01,8.3289,MSCI Brazil Index,country
2025-02-01,7.82,MSCI Brazil Index,country
2025-03-01,10.4983,MSCI Brazil Index,country
2025-04-01,11.0257,MSCI Brazil Index,country
2025-05-01,10.278,MSCI Brazil Index,country
2025-06-01,10.8975,MSCI Brazil Index,country
2025-07-01,10.0287,MSCI Brazil Index,country
2025-08-01,10.5122,MSCI Brazil Index,country
2025-09-01,10.1301,MSCI Brazil Index,country
2025-10-01,10.6675,MSCI Brazil Index,country
2025-11-01,10.8426,MSCI Brazil Index,country
2025-12-01,10.3673,MSCI Brazil Index,country
2026-01-01,12.4255,MSCI Brazil Index,country
2026-02-01,12.3585,MSCI Brazil Index,country
1994-12-01,15.4497,MSCI South Korea Index,country
1995-01-01,13.8362,MSCI South Korea Index,country
1995-02-01,13.6491,MSCI South Korea Index,country
1995-03-01,13.7963,MSCI South Korea Index,country
1995-04-01,13.1078,MSCI South Korea Index,country
1995-05-01,12.8597,MSCI South Korea Index,country
1995-06-01,12.6665,MSCI South Korea Index,country
1995-07-01,13.1614,MSCI South Korea Index,country
1995-08-01,12.1548,MSCI South Korea Index,country
1995-09-01,11.8903,MSCI South Korea Index,country
1995-10-01,11.8807,MSCI South Korea Index,country
1995-11-01,11.1536,MSCI South Korea Index,country
1995-12-01,10.9941,MSCI South Korea Index,country
1996-01-01,9.8432,MSCI South Korea Index,country
1996-02-01,9.6721,MSCI South Korea Index,country
1996-03-01,9.7312,MSCI South Korea Index,country
1996-04-01,10.5549,MSCI South Korea Index,country
1996-05-01,10.7962,MSCI South Korea Index,country
1996-06-01,11.0119,MSCI South Korea Index,country
1996-07-01,10.8697,MSCI South Korea Index,country
1996-08-01,11.4795,MSCI South Korea Index,country
1996-09-01,10.9827,MSCI South Korea Index,country
1996-10-01,11.4544,MSCI South Korea Index,country
1996-11-01,11.2499,MSCI South Korea Index,country
1996-12-01,10.1827,MSCI South Korea Index,country
1997-01-01,9.725,MSCI South Korea Index,country
1997-02-01,10.0055,MSCI South Korea Index,country
1997-03-01,11.8606,MSCI South Korea Index,country
1997-04-01,13.7767,MSCI South Korea Index,country
1997-05-01,14.7653,MSCI South Korea Index,country
1997-06-01,17.1261,MSCI South Korea Index,country
1997-07-01,15.0781,MSCI South Korea Index,country
1997-08-01,13.2385,MSCI South Korea Index,country
1997-09-01,11.6612,MSCI South Korea Index,country
1997-10-01,9.8053,MSCI South Korea Index,country
1997-11-01,8.1892,MSCI South Korea Index,country
1997-12-01,8.4068,MSCI South Korea Index,country
1998-01-01,11.0148,MSCI South Korea Index,country
1998-02-01,16.1756,MSCI South Korea Index,country
1998-03-01,17.8486,MSCI South Korea Index,country
1998-04-01,15.791,MSCI South Korea Index,country
1998-05-01,14.0281,MSCI South Korea Index,country
1998-06-01,11.682,MSCI South Korea Index,country
1998-07-01,13.5097,MSCI South Korea Index,country
1998-08-01,12.4835,MSCI South Korea Index,country
1998-09-01,11.8472,MSCI South Korea Index,country
1998-10-01,13.4967,MSCI South Korea Index,country
1998-11-01,16.7977,MSCI South Korea Index,country
1998-12-01,20.0066,MSCI South Korea Index,country
1999-01-01,18.2322,MSCI South Korea Index,country
1999-02-01,13.4362,MSCI South Korea Index,country
1999-03-01,13.03,MSCI South Korea Index,country
1999-04-01,13.2115,MSCI South Korea Index,country
1999-05-01,14.1781,MSCI South Korea Index,country
1999-06-01,15.2283,MSCI South Korea Index,country
1999-07-01,17.2471,MSCI South Korea Index,country
1999-08-01,15.4151,MSCI South Korea Index,country
1999-09-01,13.0963,MSCI South Korea Index,country
1999-10-01,11.6042,MSCI South Korea Index,country
1999-11-01,11.184,MSCI South Korea Index,country
1999-12-01,11.2153,MSCI South Korea Index,country
2000-01-01,10.4808,MSCI South Korea Index,country
2000-02-01,8.8908,MSCI South Korea Index,country
2000-03-01,8.3496,MSCI South Korea Index,country
2000-04-01,8.1069,MSCI South Korea Index,country
2000-05-01,6.9538,MSCI South Korea Index,country
2000-06-01,7.8754,MSCI South Korea Index,country
2000-07-01,9.2969,MSCI South Korea Index,country
2000-08-01,8.2009,MSCI South Korea Index,country
2000-09-01,7.1164,MSCI South Korea Index,country
2000-10-01,6.3208,MSCI South Korea Index,country
2000-11-01,5.486,MSCI South Korea Index,country
2000-12-01,6.2756,MSCI South Korea Index,country
2001-01-01,6.5165,MSCI South Korea Index,country
2001-02-01,6.8715,MSCI South Korea Index,country
2001-03-01,6.8715,MSCI South Korea Index,country
2001-04-01,6.2119,MSCI South Korea Index,country
2001-05-01,6.4193,MSCI South Korea Index,country
2001-06-01,7.458,MSCI South Korea Index,country
2001-07-01,7.458,MSCI South Korea Index,country
2001-08-01,7.2748,MSCI South Korea Index,country
2001-09-01,6.294,MSCI South Korea Index,country
2001-10-01,7.8002,MSCI South Korea Index,country
2001-11-01,8.8663,MSCI South Korea Index,country
2001-12-01,8.9426,MSCI South Korea Index,country
2002-01-01,9.9315,MSCI South Korea Index,country
2002-02-01,10.0733,MSCI South Korea Index,country
2002-03-01,9.8413,MSCI South Korea Index,country
2002-04-01,10.7372,MSCI South Korea Index,country
2002-05-01,8.7055,MSCI South Korea Index,country
2002-06-01,8.1876,MSCI South Korea Index,country
2002-07-01,7.7875,MSCI South Korea Index,country
2002-08-01,7.3906,MSCI South Korea Index,country
2002-09-01,7.0035,MSCI South Korea Index,country
2002-10-01,6.7621,MSCI South Korea Index,country
2002-11-01,6.3257,MSCI South Korea Index,country
2002-12-01,7.2575,MSCI South Korea Index,country
2003-01-01,6.7168,MSCI South Korea Index,country
2003-02-01,6.7045,MSCI South Korea Index,country
2003-03-01,6.0218,MSCI South Korea Index,country
2003-04-01,6.5601,MSCI South Korea Index,country
2003-05-01,6.859,MSCI South Korea Index,country
2003-06-01,8.0458,MSCI South Korea Index,country
2003-07-01,8.3367,MSCI South Korea Index,country
2003-08-01,8.5537,MSCI South Korea Index,country
2003-09-01,8.9541,MSCI South Korea Index,country
2003-10-01,8.9541,MSCI South Korea Index,country
2003-11-01,8.9541,MSCI South Korea Index,country
2003-12-01,8.7655,MSCI South Korea Index,country
2004-01-01,8.7266,MSCI South Korea Index,country
2004-02-01,9.2065,MSCI South Korea Index,country
2004-03-01,9.1586,MSCI South Korea Index,country
2004-04-01,8.1361,MSCI South Korea Index,country
2004-05-01,6.4985,MSCI South Korea Index,country
2004-06-01,6.3045,MSCI South Korea Index,country
2004-07-01,6.2119,MSCI South Korea Index,country
2004-08-01,6.3962,MSCI South Korea Index,country
2004-09-01,6.8859,MSCI South Korea Index,country
2004-10-01,7.0784,MSCI South Korea Index,country
2004-11-01,7.0784,MSCI South Korea Index,country
2004-12-01,7.087,MSCI South Korea Index,country
2005-01-01,7.6172,MSCI South Korea Index,country
2005-02-01,7.8723,MSCI South Korea Index,country
2005-03-01,8.0525,MSCI South Korea Index,country
2005-04-01,7.9266,MSCI South Korea Index,country
2005-05-01,7.5448,MSCI South Korea Index,country
2005-06-01,7.7846,MSCI South Korea Index,country
2005-07-01,8.2525,MSCI South Korea Index,country
2005-08-01,8.6982,MSCI South Korea Index,country
2005-09-01,8.9224,MSCI South Korea Index,country
2005-10-01,9.0136,MSCI South Korea Index,country
2005-11-01,9.0377,MSCI South Korea Index,country
2005-12-01,9.5734,MSCI South Korea Index,country
2006-01-01,9.9616,MSCI South Korea Index,country
2006-02-01,10.13,MSCI South Korea Index,country
2006-03-01,9.4784,MSCI South Korea Index,country
2006-04-01,10.5701,MSCI South Korea Index,country
2006-05-01,10.5701,MSCI South Korea Index,country
2006-06-01,8.9275,MSCI South Korea Index,country
2006-07-01,9.4697,MSCI South Korea Index,country
2006-08-01,10.0587,MSCI South Korea Index,country
2006-09-01,10.428,MSCI South Korea Index,country
2006-10-01,10.428,MSCI South Korea Index,country
2006-11-01,10.4203,MSCI South Korea Index,country
2006-12-01,10.4203,MSCI South Korea Index,country
2007-01-01,10.079,MSCI South Korea Index,country
2007-02-01,10.7543,MSCI South Korea Index,country
2007-03-01,10.8265,MSCI South Korea Index,country
2007-04-01,11.3647,MSCI South Korea Index,country
2007-05-01,11.9412,MSCI South Korea Index,country
2007-06-01,12.3873,MSCI South Korea Index,country
2007-07-01,13.3342,MSCI South Korea Index,country
2007-08-01,11.44,MSCI South Korea Index,country
2007-09-01,12.6563,MSCI South Korea Index,country
2007-10-01,12.9566,MSCI South Korea Index,country
2007-11-01,11.868,MSCI South Korea Index,country
2007-12-01,12.1443,MSCI South Korea Index,country
2008-01-01,11.682,MSCI South Korea Index,country
2008-02-01,10.9086,MSCI South Korea Index,country
2008-03-01,10.246,MSCI South Korea Index,country
2008-04-01,11.7554,MSCI South Korea Index,country
2008-05-01,11.0612,MSCI South Korea Index,country
2008-06-01,10.2077,MSCI South Korea Index,country
2008-07-01,9.1785,MSCI South Korea Index,country
2008-08-01,9.1785,MSCI South Korea Index,country
2008-09-01,9.2513,MSCI South Korea Index,country
2008-10-01,7.4671,MSCI South Korea Index,country
2008-11-01,9.055,MSCI South Korea Index,country
2008-12-01,9.1414,MSCI South Korea Index,country
2009-01-01,10.2253,MSCI South Korea Index,country
2009-02-01,10.2403,MSCI South Korea Index,country
2009-03-01,10.9215,MSCI South Korea Index,country
2009-04-01,11.7093,MSCI South Korea Index,country
2009-05-01,12.4597,MSCI South Korea Index,country
2009-06-01,12.0406,MSCI South Korea Index,country
2009-07-01,11.8894,MSCI South Korea Index,country
2009-08-01,11.3942,MSCI South Korea Index,country
2009-09-01,11.09,MSCI South Korea Index,country
2009-10-01,10.429,MSCI South Korea Index,country
2009-11-01,9.7662,MSCI South Korea Index,country
2009-12-01,9.7662,MSCI South Korea Index,country
2010-01-01,9.9191,MSCI South Korea Index,country
2010-02-01,9.0852,MSCI South Korea Index,country
2010-03-01,9.6613,MSCI South Korea Index,country
2010-04-01,9.7175,MSCI South Korea Index,country
2010-05-01,8.3518,MSCI South Korea Index,country
2010-06-01,8.3518,MSCI South Korea Index,country
2010-07-01,8.8922,MSCI South Korea Index,country
2010-08-01,8.9945,MSCI South Korea Index,country
2010-09-01,9.2488,MSCI South Korea Index,country
2010-10-01,9.4657,MSCI South Korea Index,country
2010-11-01,9.5238,MSCI South Korea Index,country
2010-12-01,9.8817,MSCI South Korea Index,country
2011-01-01,10.1897,MSCI South Korea Index,country
2011-02-01,9.6496,MSCI South Korea Index,country
2011-03-01,9.4258,MSCI South Korea Index,country
2011-04-01,10.3785,MSCI South Korea Index,country
2011-05-01,9.7673,MSCI South Korea Index,country
2011-06-01,9.5878,MSCI South Korea Index,country
2011-07-01,8.8406,MSCI South Korea Index,country
2011-08-01,9.3142,MSCI South Korea Index,country
2011-09-01,7.9178,MSCI South Korea Index,country
2011-10-01,8.1188,MSCI South Korea Index,country
2011-11-01,8.908,MSCI South Korea Index,country
2011-12-01,8.3137,MSCI South Korea Index,country
2012-01-01,8.813,MSCI South Korea Index,country
2012-02-01,9.2811,MSCI South Korea Index,country
2012-03-01,9.374,MSCI South Korea Index,country
2012-04-01,8.8389,MSCI South Korea Index,country
2012-05-01,8.5846,MSCI South Korea Index,country
2012-06-01,8.0757,MSCI South Korea Index,country
2012-07-01,8.0194,MSCI South Korea Index,country
2012-08-01,8.677,MSCI South Korea Index,country
2012-09-01,8.677,MSCI South Korea Index,country
2012-10-01,8.669,MSCI South Korea Index,country
2012-11-01,8.1804,MSCI South Korea Index,country
2012-12-01,8.5797,MSCI South Korea Index,country
2013-01-01,8.5797,MSCI South Korea Index,country
2013-02-01,8.4613,MSCI South Korea Index,country
2013-03-01,8.8245,MSCI South Korea Index,country
2013-04-01,8.6402,MSCI South Korea Index,country
2013-05-01,7.9221,MSCI South Korea Index,country
2013-06-01,7.6084,MSCI South Korea Index,country
2013-07-01,8.1409,MSCI South Korea Index,country
2013-08-01,8.4431,MSCI South Korea Index,country
2013-09-01,8.6581,MSCI South Korea Index,country
2013-10-01,8.8821,MSCI South Korea Index,country
2013-11-01,8.9513,MSCI South Korea Index,country
2013-12-01,8.6103,MSCI South Korea Index,country
2014-01-01,8.6103,MSCI South Korea Index,country
2014-02-01,8.8012,MSCI South Korea Index,country
2014-03-01,8.8012,MSCI South Korea Index,country
2014-04-01,8.9995,MSCI South Korea Index,country
2014-05-01,9.0204,MSCI South Korea Index,country
2014-06-01,9.4449,MSCI South Korea Index,country
2014-07-01,9.9721,MSCI South Korea Index,country
2014-08-01,9.8673,MSCI South Korea Index,country
2014-09-01,9.6795,MSCI South Korea Index,country
2014-10-01,9.1068,MSCI South Korea Index,country
2014-11-01,9.1068,MSCI South Korea Index,country
2014-12-01,9.707,MSCI South Korea Index,country
2015-01-01,9.2796,MSCI South Korea Index,country
2015-02-01,9.7832,MSCI South Korea Index,country
2015-03-01,10.0422,MSCI South Korea Index,country
2015-04-01,10.1351,MSCI South Korea Index,country
2015-05-01,9.9105,MSCI South Korea Index,country
2015-06-01,9.4546,MSCI South Korea Index,country
2015-07-01,9.4546,MSCI South Korea Index,country
2015-08-01,8.8821,MSCI South Korea Index,country
2015-09-01,9.6487,MSCI South Korea Index,country
2015-10-01,9.487,MSCI South Korea Index,country
2015-11-01,10.3685,MSCI South Korea Index,country
2015-12-01,9.9465,MSCI South Korea Index,country
2016-01-01,9.7537,MSCI South Korea Index,country
2016-02-01,10.231,MSCI South Korea Index,country
2016-03-01,10.668,MSCI South Korea Index,country
2016-04-01,10.668,MSCI South Korea Index,country
2016-05-01,10.5067,MSCI South Korea Index,country
2016-06-01,10.5067,MSCI South Korea Index,country
2016-07-01,10.207,MSCI South Korea Index,country
2016-08-01,10.207,MSCI South Korea Index,country
2016-09-01,10.3109,MSCI South Korea Index,country
2016-10-01,10.3109,MSCI South Korea Index,country
2016-11-01,9.6642,MSCI South Korea Index,country
2016-12-01,9.6642,MSCI South Korea Index,country
2017-01-01,9.6411,MSCI South Korea Index,country
2017-02-01,9.4585,MSCI South Korea Index,country
2017-03-01,9.5965,MSCI South Korea Index,country
2017-04-01,9.0628,MSCI South Korea Index,country
2017-05-01,9.0628,MSCI South Korea Index,country
2017-06-01,9.305,MSCI South Korea Index,country
2017-07-01,9.0991,MSCI South Korea Index,country
2017-08-01,8.6637,MSCI South Korea Index,country
2017-09-01,8.6637,MSCI South Korea Index,country
2017-10-01,8.9972,MSCI South Korea Index,country
2017-11-01,8.9972,MSCI South Korea Index,country
2017-12-01,8.7129,MSCI South Korea Index,country
2018-01-01,8.5589,MSCI South Korea Index,country
2018-02-01,8.7195,MSCI South Korea Index,country
2018-03-01,8.595,MSCI South Korea Index,country
2018-04-01,8.771,MSCI South Korea Index,country
2018-05-01,8.5847,MSCI South Korea Index,country
2018-06-01,8.1294,MSCI South Korea Index,country
2018-07-01,7.9582,MSCI South Korea Index,country
2018-08-01,7.9582,MSCI South Korea Index,country
2018-09-01,8.039,MSCI South Korea Index,country
2018-10-01,7.5548,MSCI South Korea Index,country
2018-11-01,7.6982,MSCI South Korea Index,country
2018-12-01,8.5365,MSCI South Korea Index,country
2019-01-01,9.233,MSCI South Korea Index,country
2019-02-01,10.1589,MSCI South Korea Index,country
2019-03-01,10.1589,MSCI South Korea Index,country
2019-04-01,11.1289,MSCI South Korea Index,country
2019-05-01,10.5744,MSCI South Korea Index,country
2019-06-01,10.8529,MSCI South Korea Index,country
2019-07-01,11.247,MSCI South Korea Index,country
2019-08-01,10.3253,MSCI South Korea Index,country
2019-09-01,11.0501,MSCI South Korea Index,country
2019-10-01,11.3369,MSCI South Korea Index,country
2019-11-01,11.0356,MSCI South Korea Index,country
2019-12-01,11.6806,MSCI South Korea Index,country
2020-01-01,11.4506,MSCI South Korea Index,country
2020-02-01,10.7141,MSCI South Korea Index,country
2020-03-01,8.7741,MSCI South Korea Index,country
2020-04-01,10.403,MSCI South Korea Index,country
2020-05-01,11.5748,MSCI South Korea Index,country
2020-06-01,12.2005,MSCI South Korea Index,country
2020-07-01,12.9298,MSCI South Korea Index,country
2020-08-01,12.2221,MSCI South Korea Index,country
2020-09-01,12.2221,MSCI South Korea Index,country
2020-10-01,11.4524,MSCI South Korea Index,country
2020-11-01,12.477,MSCI South Korea Index,country
2020-12-01,13.488,MSCI South Korea Index,country
2021-01-01,14.4559,MSCI South Korea Index,country
2021-02-01,14.0094,MSCI South Korea Index,country
2021-03-01,13.2346,MSCI South Korea Index,country
2021-04-01,11.8562,MSCI South Korea Index,country
2021-05-01,11.4857,MSCI South Korea Index,country
2021-06-01,11.4857,MSCI South Korea Index,country
2021-07-01,11.09,MSCI South Korea Index,country
2021-08-01,10.526,MSCI South Korea Index,country
2021-09-01,10.526,MSCI South Korea Index,country
2021-10-01,10.0593,MSCI South Korea Index,country
2021-11-01,10.5029,MSCI South Korea Index,country
2021-12-01,10.4376,MSCI South Korea Index,country
2022-01-01,9.6537,MSCI South Korea Index,country
2022-02-01,9.6537,MSCI South Korea Index,country
2022-03-01,9.2479,MSCI South Korea Index,country
2022-04-01,8.9873,MSCI South Korea Index,country
2022-05-01,8.7884,MSCI South Korea Index,country
2022-06-01,8.1591,MSCI South Korea Index,country
2022-07-01,8.1591,MSCI South Korea Index,country
2022-08-01,9.0157,MSCI South Korea Index,country
2022-09-01,8.5365,MSCI South Korea Index,country
2022-10-01,9.2105,MSCI South Korea Index,country
2022-11-01,9.7065,MSCI South Korea Index,country
2022-12-01,8.9207,MSCI South Korea Index,country
2023-01-01,7.3403,MSCI South Korea Index,country
2023-02-01,8.224,MSCI South Korea Index,country
2023-03-01,8.587,MSCI South Korea Index,country
2023-04-01,9.1167,MSCI South Korea Index,country
2023-05-01,9.2988,MSCI South Korea Index,country
2023-06-01,9.5618,MSCI South Korea Index,country
2023-07-01,10.4983,MSCI South Korea Index,country
2023-08-01,9.8046,MSCI South Korea Index,country
2023-09-01,10.0906,MSCI South Korea Index,country
2023-10-01,9.5349,MSCI South Korea Index,country
2023-11-01,10.1633,MSCI South Korea Index,country
2023-12-01,11.1852,MSCI South Korea Index,country
2024-01-01,9.954,MSCI South Korea Index,country
2024-02-01,10.658,MSCI South Korea Index,country
2024-03-01,12.7293,MSCI South Korea Index,country
2024-04-01,12.322,MSCI South Korea Index,country
2024-05-01,12.001,MSCI South Korea Index,country
2024-06-01,12.1051,MSCI South Korea Index,country
2024-07-01,11.331,MSCI South Korea Index,country
2024-08-01,13.4474,MSCI South Korea Index,country
2024-09-01,13.1303,MSCI South Korea Index,country
2024-10-01,10.6921,MSCI South Korea Index,country
2024-11-01,10.6032,MSCI South Korea Index,country
2024-12-01,8.7872,MSCI South Korea Index,country
2025-01-01,9.2798,MSCI South Korea Index,country
2025-02-01,9.8757,MSCI South Korea Index,country
2025-03-01,9.8413,MSCI South Korea Index,country
2025-04-01,9.9333,MSCI South Korea Index,country
2025-05-01,9.8047,MSCI South Korea Index,country
2025-06-01,11.6078,MSCI South Korea Index,country
2025-07-01,11.7743,MSCI South Korea Index,country
2025-08-01,10.605,MSCI South Korea Index,country
2025-09-01,10.742,MSCI South Korea Index,country
2025-10-01,13.7662,MSCI South Korea Index,country
